"ID","Ngôn ngữ","Source Text","Translated Text"
103205,vi_VN,Validate Frappe Mail Settings,Validate Frappe Mail Cài đặt
103206,vi_VN,Validate SSL Certificate,Validate SSL Certificate
103207,vi_VN,Validation Error,Validation Lỗi
103208,vi_VN,Validity,Validity
103209,vi_VN,Value,Giá trị
103210,vi_VN,Value Based On,Value Based On
103211,vi_VN,Value Change,Value Change
103212,vi_VN,Value Changed,Value Changed
103213,vi_VN,Value To Be Set,Value To Be Đặt
103214,vi_VN,Value cannot be changed for {0},Value cannot be changed for {0}
103215,vi_VN,Value cannot be negative for,Value cannot be negative for
103216,vi_VN,Value cannot be negative for {0}: {1},Value cannot be negative for {0}: {1}
103217,vi_VN,Value for a check field can be either 0 or 1,Value for a check field can be either 0 or 1
103218,vi_VN,Value for field {0} is too long in {1}. Length should be lesser than {2} characters,Value for field {0} is too long in {1}. Length should be lesser than {2} characters
103219,vi_VN,Value for {0} cannot be a list,Value for {0} cannot be a list
103220,vi_VN,Value from this field will be set as the due date in the ToDo,Value from this field will be set as the due date in the ToDo
103221,vi_VN,Value must be one of {0},Value must be one of {0}
103222,vi_VN,"Value of \""None\"" implies a public client. In such a case Client Secret is not given to the client and token exchange makes use of PKCE.",Value of \
103223,vi_VN,Value to Validate,Value to Validate
103224,vi_VN,Value too big,Value too big
103225,vi_VN,Value {0} missing for {1},Value {0} missing for {1}
103226,vi_VN,Value {0} must be in the valid duration format: d h m s,Value {0} must be in the valid duration format: d h m s
103227,vi_VN,Value {0} must in {1} format,Value {0} must in {1} format
103228,vi_VN,Values Changed,Values Changed
103229,vi_VN,Verdana,Verdana
103230,vi_VN,Verification,Verification
103231,vi_VN,Verification Code,Verification Code
103232,vi_VN,Verification Link,Verification Liên kết
103233,vi_VN,Verification code email not sent. Please contact Administrator.,Verification code email not sent. Please contact Administrator.
103234,vi_VN,Verification code has been sent to your registered email address.,Verification code has been sent to your registered email address.
103235,vi_VN,Verified,Verified
103236,vi_VN,Verify,Verify
103237,vi_VN,Verify Password,Verify Password
103238,vi_VN,Verifying...,Verifying...
103239,vi_VN,Version,Phiên bản
103240,vi_VN,Version Updated,Phiên bản Đã cập nhật
103241,vi_VN,Video URL,Video URL
103242,vi_VN,View,Xem
103243,vi_VN,View All,Xem Tất cả
103244,vi_VN,View Audit Trail,Xem Audit Trail
103245,vi_VN,View Doctype Permissions,Xem Doctype Quyền
103246,vi_VN,View File,Xem Tệp
103247,vi_VN,View Full Log,Xem Full Nhật ký
103248,vi_VN,View List,Xem Danh sách
103249,vi_VN,View Log,Xem Nhật ký
103250,vi_VN,View Permitted Documents,Xem Permitted Documents
103251,vi_VN,View Properties (via Customize Form),Xem Properties (via Customize Biểu mẫu)
103252,vi_VN,View Report,Xem Báo cáo
103253,vi_VN,View Settings,Xem Cài đặt
103254,vi_VN,View Switcher,Xem Switcher
103255,vi_VN,View Website,Xem trang Web
103256,vi_VN,View document,Xem document
103257,vi_VN,View report in your browser,Xem report in your browser
103258,vi_VN,View this in your browser,Xem this in your browser
103259,vi_VN,View your response,Xem your response
103260,vi_VN,View {0},Xem {0}
103261,vi_VN,Viewed By,Viewed By
103262,vi_VN,Views,Xem
103263,vi_VN,Virtual,Virtual
103264,vi_VN,Virtual DocType {} requires a static method called {} found {},Virtual DocType {} requires a static method called {} found {}
103265,vi_VN,Virtual DocType {} requires overriding an instance method called {} found {},Virtual DocType {} requires overriding an instance method called {} found {}
103266,vi_VN,Visibility,Visibility
103267,vi_VN,Visible to website/portal users.,Hiển thị to website/portal users.
103268,vi_VN,Visit,Ghé thăm
103269,vi_VN,Visit Web Page,Visit Web Trang
103270,vi_VN,Visitor ID,Visitor ID
103271,vi_VN,Want to discuss?,Want to discuss?
103272,vi_VN,Warehouse,Warehouse
103273,vi_VN,Warning,Cảnh báo
103274,vi_VN,Warning: DATA LOSS IMMINENT! Proceeding will permanently delete following database columns from doctype {0}:,Cảnh báo: DATA LOSS IMMINENT! Proceeding will permanently delete following database columns from doctype {0}:
103275,vi_VN,Warning: Naming is not set,Cảnh báo: Naming is not set
103276,vi_VN,Warning: Unable to find {0} in any table related to {1},Cảnh báo: Unable to find {0} in any table related to {1}
103277,vi_VN,Warning: Updating counter may lead to document name conflicts if not done properly,Cảnh báo: Updating counter may lead to document name conflicts if not done properly
103278,vi_VN,Was this article helpful?,Was this article helpful?
103279,vi_VN,Watch Tutorial,Watch Tutorial
103280,vi_VN,Watch Video,Watch Video
103281,vi_VN,We do not allow editing of this document. Simply click the Edit button on the workspace page to make your workspace editable and customize it as you wish,We do not allow editing of this document. Simply click the Chỉnh sửa button on the workspace page to make your workspace editable and customize it as you wish
103282,vi_VN,We have received a request for deletion of {0} data associated with: {1},We have received a request for deletion of {0} data associated with: {1}
103283,vi_VN,We have received a request from you to download your {0} data associated with: {1},We have received a request from you to download your {0} data associated with: {1}
103284,vi_VN,We would like to thank the authors of these packages for their contribution.,We would like to thank the authors of these packages for their contribution.
103285,vi_VN,We've received your query!,We've received your query!
103286,vi_VN,Weak,Weak
103287,vi_VN,Web Form,Web Biểu mẫu
103288,vi_VN,Web Form Field,Web Biểu mẫu Trường
103289,vi_VN,Web Form Fields,Web Biểu mẫu Fields
103290,vi_VN,Web Form List Column,Web Biểu mẫu Danh sách Cột
103291,vi_VN,Web Page,Web Trang
103292,vi_VN,Web Page Block,Web Trang Block
103293,vi_VN,Web Page URL,Web Trang URL
103294,vi_VN,Web Page View,Web Trang Xem
103295,vi_VN,Web Site,Web Site
103296,vi_VN,Web Template,Web Template
103297,vi_VN,Web Template Field,Web Template Trường
103298,vi_VN,Web Template Values,Web Template Values
103299,vi_VN,Web Template is not specified,Web Template is not specified
103300,vi_VN,Web View,Web Xem
103301,vi_VN,Webhook,Webhook
103302,vi_VN,Webhook Data,Webhook Dữ liệu
103303,vi_VN,Webhook Header,Webhook Tiêu đề
103304,vi_VN,Webhook Headers,Webhook Headers
103305,vi_VN,Webhook Request,Webhook Request
103306,vi_VN,Webhook Request Log,Webhook Request Nhật ký
103307,vi_VN,Webhook Secret,Webhook Secret
103308,vi_VN,Webhook Security,Webhook Security
103309,vi_VN,Webhook Trigger,Webhook Trigger
103310,vi_VN,Webhook URL,Webhook URL
103311,vi_VN,Website,Trang web
103312,vi_VN,Website Analytics,Website Analytics
103313,vi_VN,Website Manager,Website Manager
103314,vi_VN,Website Meta Tag,Website Meta Tag
103315,vi_VN,Website Route Meta,Website Route Meta
103316,vi_VN,Website Route Redirect,Website Route Redirect
103317,vi_VN,Website Script,Website Script
103318,vi_VN,Website Search Field,Website Search Trường
103319,vi_VN,Website Search Field must be a valid fieldname,Website Search Trường must be a valid fieldname
103320,vi_VN,Website Settings,Website Cài đặt
103321,vi_VN,Website Sidebar,Website Sidebar
103322,vi_VN,Website Sidebar Item,Website Sidebar Item
103323,vi_VN,Website Slideshow,Website Slideshow
103324,vi_VN,Website Slideshow Item,Website Slideshow Item
103325,vi_VN,Website Theme,Website Theme
103326,vi_VN,Website Theme Ignore App,Website Theme Ignore App
103327,vi_VN,Website Theme Image,Website Theme Image
103328,vi_VN,Website Theme image link,Website Theme image link
103329,vi_VN,Websocket,Websocket
103330,vi_VN,Wednesday,Thứ tư
103331,vi_VN,Week,Tuần
103332,vi_VN,Weekdays,Weekdays
103333,vi_VN,Weekly,Weekly
103334,vi_VN,Weekly Long,Weekly Long
103335,vi_VN,Welcome,Chào mừng
103336,vi_VN,Welcome Email Template,Welcome Email Template
103337,vi_VN,Welcome URL,Welcome URL
103338,vi_VN,Welcome Workspace,Welcome Workspace
103339,vi_VN,Welcome email sent,Welcome email sent
103340,vi_VN,Welcome to {0},Welcome to {0}
103341,vi_VN,What's New,What's Mới
103342,vi_VN,"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form."
103343,vi_VN,"When sending document using email, store the PDF on Communication. Warning: This can increase your storage usage.","When sending document using email, store the PDF on Communication. Cảnh báo: This can increase your storage usage."
103344,vi_VN,"When uploading files, force the use of the web-based image capture. If this is unchecked, the default behavior is to use the mobile native camera when use from a mobile is detected.","When uploading files, force the use of the web-based image capture. If this is unchecked, the default behavior is to use the mobile native camera when use from a mobile is detected."
103345,vi_VN,"When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.","When you Sửa đổi a document after Hủy and save it, it will get a new number that is a version of the old number."
103346,vi_VN,Which view of the associated DocType should this shortcut take you to?,Which view of the associated DocType should this shortcut take you to?
103347,vi_VN,Width,Width
103348,vi_VN,Widths can be set in px or %.,Widths can be set in px or %.
103349,vi_VN,Wildcard Filter,Wildcard Filter
103350,vi_VN,"Will add \""%\"" before and after the query",Will add \
103351,vi_VN,Will be your login ID,Will be your login ID
103352,vi_VN,Will only be shown if section headings are enabled,Will only be shown if section headings are enabled
103353,vi_VN,Will run scheduled jobs only once a day for inactive sites. Set it to 0 to avoid automatically disabling the scheduler.,Will run scheduled jobs only once a day for inactive sites. Đặt it to 0 to avoid automatically disabling the scheduler.
103354,vi_VN,With Letter head,With Letter head
103355,vi_VN,Worker Information,Worker Information
103356,vi_VN,Worker Name,Worker Tên
103357,vi_VN,Workflow,Quy trình làm việc
103358,vi_VN,Workflow Action,Quy trình làm việc Action
103359,vi_VN,Workflow Action Master,Quy trình làm việc Action Master
103360,vi_VN,Workflow Action Name,Quy trình làm việc Action Tên
103361,vi_VN,Workflow Action Permitted Role,Quy trình làm việc Action Permitted Vai trò
103362,vi_VN,Workflow Action is not created for optional states,Quy trình làm việc Action is not created for optional states
